"","Active Ingredients","Active Ingredients Info","Dosage","Facility","Facility UID","Package Description","NDC Package Code","Report Year","UIDA","Brand Name"
"8115","Morphine Sulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","50 Ml in 1 Syringe (70004-100-22)","70004-100-22","2019-2","A1508",NA
"8116","Morphine Sulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","50 Ml in 1 Bag (70004-100-62)","70004-100-62","2019-2","A1508",NA
"8117","Morphine Sulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","100 Ml in 1 Bag (70004-100-59)","70004-100-59","2019-2","A1508",NA
"8118","Morphine Sulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","30 Ml in 1 Syringe (70004-100-16)","70004-100-16","2019-2","A1508",NA
"8119","Morphine Sulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","50 Ml in 1 Bag (70004-100-30)","70004-100-30","2019-2","A1508",NA
"8120","Morphine Sulfate","2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","30 Ml in 1 Syringe (70004-102-16)","70004-102-16","2019-2","A1508",NA
"8121","Morphine Sulfate","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","30 Ml in 1 Syringe (70004-103-16)","70004-103-16","2019-2","A1508",NA
"8122","Morphine Sulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","30 Ml in 1 Syringe (70004-100-18)","70004-100-18","2019-2","A1508",NA
"8123","Morphine Sulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","100 Ml in 1 Bag (70004-100-63)","70004-100-63","2019-2","A1508",NA
"8124","Neostigmine Methylsulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","5 Ml in 1 Syringe (70004-750-09)","70004-750-09","2019-2","A1524",NA
"8125","Neostigmine Methylsulfate","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","3 Ml in 1 Syringe (70004-750-25)","70004-750-25","2019-2","A1524",NA
"8126","Norepinephrine Bitartrate",".032 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-774-40)","70004-774-40","2019-2","A1555",NA
"8127","Norepinephrine Bitartrate",".016 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-771-40)","70004-771-40","2019-2","A1555",NA
"8128","Norepinephrine Bitartrate",".016 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","500 Ml in 1 Bag (70004-771-44)","70004-771-44","2019-2","A1555",NA
"8129","Norepinephrine Bitartrate",".064 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-775-40)","70004-775-40","2019-2","A1555",NA
"8130","Oxytocin","30 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-085-44)","70004-085-44","2019-2","A1566",NA
"8131","Oxytocin","20 [USP'U]","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-084-46)","70004-084-46","2019-2","A1566",NA
"8132","Phenylephrine Hydrochloride",".16 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-812-40)","70004-812-40","2019-2","A1584",NA
"8133","Phenylephrine Hydrochloride",".1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","100 Ml in 1 Bag (70004-810-32)","70004-810-32","2019-2","A1584",NA
"8134","Phenylephrine Hydrochloride",".4 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-813-40)","70004-813-40","2019-2","A1584",NA
"8135","Phenylephrine Hydrochloride",".08 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-816-12)","70004-816-12","2019-2","A1584",NA
"8136","Phenylephrine Hydrochloride",".04 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-811-59)","70004-811-59","2019-2","A1584",NA
"8137","Phenylephrine Hydrochloride",".16 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-825-40)","70004-825-40","2019-2","A1584",NA
"8138","Phenylephrine Hydrochloride",".04 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-811-40)","70004-811-40","2019-2","A1584",NA
"8139","Phenylephrine Hydrochloride",".08 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-808-40)","70004-808-40","2019-2","A1584",NA
"8140","Phenylephrine Hydrochloride",".08 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-816-40)","70004-816-40","2019-2","A1584",NA
"8141","Phenylephrine Hydrochloride",".04 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-811-12)","70004-811-12","2019-2","A1584",NA
"8142","Phenylephrine Hydrochloride",".1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-810-12)","70004-810-12","2019-2","A1584",NA
"8143","Phenylephrine Hydrochloride",".1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","5 Ml in 1 Syringe (70004-810-11)","70004-810-11","2019-2","A1584",NA
"8144","Phenylephrine Hydrochloride",".2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-820-40)","70004-820-40","2019-2","A1584",NA
"8145","Phenylephrine Hydrochloride",".1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-810-40)","70004-810-40","2019-2","A1584",NA
"8146","Phenylephrine Hydrochloride",".1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-807-40)","70004-807-40","2019-2","A1584",NA
"8147","Potassium Chloride","40 meq","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-833-44)","70004-833-44","2019-2","A1605",NA
"8148","Potassium Chloride","20 meq","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-832-40)","70004-832-40","2019-2","A1605",NA
"8149","Potassium Phosphate, Dibasic; Potassium Phosphate, Monobasic","10 mmol; 10 mmol","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-840-40)","70004-840-40","2019-2","A1614",NA
"8150","Potassium Phosphate, Dibasic; Potassium Phosphate, Monobasic","15 mmol; 15 mmol","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-841-40)","70004-841-40","2019-2","A1614",NA
"8151","Rocuronium Bromide","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","5 Ml in 1 Syringe (70004-850-28)","70004-850-28","2019-2","A1677",NA
"8152","Rocuronium Bromide","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-850-12)","70004-850-12","2019-2","A1677",NA
"8153","Rocuronium Bromide","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","5 Ml in 1 Syringe (70004-850-09)","70004-850-09","2019-2","A1677",NA
"8154","Ropivacaine Hydrochloride","2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","250 Ml in 1 Bag (70004-861-40)","70004-861-40","2019-2","A1678",NA
"8155","Ropivacaine Hydrochloride","2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","500 Ml in 1 Bag (70004-861-56)","70004-861-56","2019-2","A1678",NA
"8156","Ropivacaine Hydrochloride","2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","100 Ml in 1 Bag (70004-861-64)","70004-861-64","2019-2","A1678",NA
"8157","Ropivacaine Hydrochloride","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","15 Ml in 1 Syringe (70004-862-28)","70004-862-28","2019-2","A1678",NA
"8158","Ropivacaine Hydrochloride","2 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","20 Ml in 1 Syringe (70004-861-19)","70004-861-19","2019-2","A1678",NA
"8159","Sodium Bicarbonate","1 meq/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","50 Ml in 1 Syringe (70004-890-22)","70004-890-22","2019-2","A1711",NA
"8160","Sodium Bicarbonate","1 meq/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","2 Ml in 1 Syringe (70004-890-29)","70004-890-29","2019-2","A1711",NA
"8161","Sodium Chloride","9 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","50 Ml in 1 Syringe (70004-895-22)","70004-895-22","2019-2","A1712",NA
"8162","Sodium Chloride","9 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","25 Ml in 1 Syringe (70004-895-17)","70004-895-17","2019-2","A1712",NA
"8163","Succinylcholine Chloride","20 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","7 Ml in 1 Syringe (70004-910-13)","70004-910-13","2019-2","A1736",NA
"8164","Succinylcholine Chloride","20 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-908-12)","70004-908-12","2019-2","A1736",NA
"8165","Succinylcholine Chloride","20 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-910-12)","70004-910-12","2019-2","A1736",NA
"8166","Succinylcholine Chloride","20 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","5 Ml in 1 Syringe (70004-910-09)","70004-910-09","2019-2","A1736",NA
"8167","Succinylcholine Chloride","20 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-910-29)","70004-910-29","2019-2","A1736",NA
"8168","Succinylcholine Chloride","20 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","6 Ml in 1 Syringe (70004-908-09)","70004-908-09","2019-2","A1736",NA
"8169","Trisodium Citrate Dihydrate","40 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","3 Ml in 1 Syringe (70004-900-25)","70004-900-25","2019-2","A1804",NA
"8170","Vancomycin Hydrochloride","1.5 g","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-924-59)","70004-924-59","2019-2","A1833",NA
"8171","Vancomycin Hydrochloride","750 mg","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-929-36)","70004-929-36","2019-2","A1833",NA
"8172","Vancomycin Hydrochloride","2 g","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-928-44)","70004-928-44","2019-2","A1833",NA
"8173","Vancomycin Hydrochloride","1.25 g","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-923-59)","70004-923-59","2019-2","A1833",NA
"8174","Vancomycin Hydrochloride","1.5 g","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-924-44)","70004-924-44","2019-2","A1833",NA
"8175","Vancomycin Hydrochloride","1 g","injection, solution","SCA Pharmaceuticals, LLC","037559301","1 Injection, Solution in 1 Bag (70004-920-40)","70004-920-40","2019-2","A1833",NA
"8176","Vancomycin Hydrochloride","1 g","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-920-59)","70004-920-59","2019-2","A1833",NA
"8177","Vancomycin Hydrochloride","750 mg","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-929-40)","70004-929-40","2019-2","A1833",NA
"8178","Vancomycin Hydrochloride","1.75 g","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-926-44)","70004-926-44","2019-2","A1833",NA
"8179","Vasopressin, Unspecified","20 U","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-932-32)","70004-932-32","2019-2","A1838",NA
"8180","Vasopressin, Unspecified","40 U","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Injection, Solution in 1 Bag (70004-931-32)","70004-931-32","2019-2","A1838",NA
"8181","Vecuronium Bromide","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-940-12)","70004-940-12","2019-2","A1839",NA
"8182","Vecuronium Bromide","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","1 Ml in 1 Syringe (70004-940-05)","70004-940-05","2019-2","A1839",NA
"8183","Acetaminophen","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","32.5 Ml in 1 Syringe",NA,"2020-1","A1014",NA
"8184","Acetaminophen","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","50 Ml in 1 Syringe",NA,"2020-1","A1014",NA
"8185","Acetaminophen","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","65 Ml in 1 Syringe",NA,"2020-1","A1014",NA
"8186","Acetaminophen","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","65 Ml in 1 Syringe (70004-001-56)","70004-001-56","2020-1","A1014",NA
"8187","Acetaminophen","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","50 Ml in 1 Syringe (70004-001-22)","70004-001-22","2020-1","A1014",NA
"8188","Acetaminophen","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","32.5 Ml in 1 Syringe (70004-001-28)","70004-001-28","2020-1","A1014",NA
"8189","Atropine Sulfate",".4 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","2 Ml in 1 Syringe (70004-040-06)","70004-040-06","2020-1","A1064",NA
"8190","Diltiazem Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","125 Ml in 1 Bag (70004-541-35)","70004-541-35","2020-1","A1222",NA
"8191","Diltiazem Hydrochloride","1 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","125 Ml in 1 Bag (70004-540-35)","70004-540-35","2020-1","A1222",NA
"8192","Ephedrine Sulfate","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","5 Ml in 1 Syringe (70004-605-09)","70004-605-09","2020-1","A1237",NA
"8193","Ephedrine Sulfate","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-599-12)","70004-599-12","2020-1","A1237",NA
"8194","Ephedrine Sulfate","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","5 Ml in 1 Syringe (70004-600-09)","70004-600-09","2020-1","A1237",NA
"8195","Ephedrine Sulfate","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","5 Ml in 1 Syringe (70004-601-09)","70004-601-09","2020-1","A1237",NA
"8196","Ephedrine Sulfate","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","5 Ml in 1 Syringe",NA,"2020-1","A1237",NA
"8197","Ephedrine Sulfate","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","10 Ml in 1 Syringe",NA,"2020-1","A1237",NA
"8198","Ephedrine Sulfate","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","5 Ml in 1 Syringe",NA,"2020-1","A1237",NA
"8199","Ephedrine Sulfate","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-600-12)","70004-600-12","2020-1","A1237",NA
"8200","Ephedrine Sulfate","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","5 Ml in 1 Syringe (70004-604-09)","70004-604-09","2020-1","A1237",NA
"8201","Ephedrine Sulfate","5 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-604-12)","70004-604-12","2020-1","A1237",NA
"8202","Esmolol Hydrochloride","10 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","10 Ml in 1 Syringe (70004-620-12)","70004-620-12","2020-1","A1248",NA
"8203","Fentanyl Citrate",".025 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","50 Ml in 1 Syringe (70004-205-22)","70004-205-22","2020-1","A1264",NA
"8204","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","25 Ml in 1 Syringe (70004-200-20)","70004-200-20","2020-1","A1264",NA
"8205","Fentanyl Citrate",".025 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","100 Ml in 1 Bag (70004-205-32)","70004-205-32","2020-1","A1264",NA
"8206","Fentanyl Citrate",".025 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","30 Ml in 1 Syringe (70004-205-16)","70004-205-16","2020-1","A1264",NA
"8207","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","100 Ml in 1 Bag (70004-200-32)","70004-200-32","2020-1","A1264",NA
"8208","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","2 Ml in 1 Syringe (70004-200-06)","70004-200-06","2020-1","A1264",NA
"8209","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","50 Ml in 1 Syringe (70004-200-22)","70004-200-22","2020-1","A1264",NA
"8210","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","55 Ml in 1 Syringe (70004-200-23)","70004-200-23","2020-1","A1264",NA
"8211","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","5 Ml in 1 Syringe (70004-222-09)","70004-222-09","2020-1","A1264",NA
"8212","Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","25 Ml in 1 Syringe (70004-202-17)","70004-202-17","2020-1","A1264",NA
"8213","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245",".5 Ml in 1 Syringe (70004-222-04)","70004-222-04","2020-1","A1264",NA
"8214","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","50 Ml in 1 Bag (70004-222-30)","70004-222-30","2020-1","A1264",NA
"8215","Fentanyl Citrate",".02 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","100 Ml in 1 Bag (70004-203-32)","70004-203-32","2020-1","A1264",NA
"8216","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","30 Ml in 1 Syringe (70004-200-16)","70004-200-16","2020-1","A1264",NA
"8217","Fentanyl Citrate",".025 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","50 Ml in 1 Syringe",NA,"2020-1","A1264",NA
"8218","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","100 Ml in 1 Bag (70004-213-32)","70004-213-32","2020-1","A1264",NA
"8219","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","100 Ml in 1 Bag",NA,"2020-1","A1264",NA
"8220","Fentanyl Citrate",".025 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","100 Ml in 1 Bag",NA,"2020-1","A1264",NA
"8221","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","25 Ml in 1 Syringe",NA,"2020-1","A1264",NA
"8222","Fentanyl Citrate",".02 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","100 Ml in 1 Bag",NA,"2020-1","A1264",NA
"8223","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","50 Ml in 1 Syringe",NA,"2020-1","A1264",NA
"8224","Fentanyl Citrate",".05 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","2 Ml in 1 Syringe (70004-211-06)","70004-211-06","2020-1","A1264",NA
"8225","Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","50 Ml in 1 Syringe",NA,"2020-1","A1264",NA
"8226","Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","037559301","100 Ml in 1 Bag",NA,"2020-1","A1264",NA
"8227","Fentanyl Citrate",".01 mg/1 mL","injection, solution","SCA Pharmaceuticals, LLC","080545245","30 Ml in 1 Syringe (70004-202-16)","70004-202-16","2020-1","A1264",NA
