Active,Dosage,Facility,UID,Year,Period,Segmentation,BrandName,City,State,lon,lat,InitialRegistration,FacilitySqFt,Employees,Services,EstSales,EstFacilitySize,503A,ProductCount,Competing
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Bupivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Ropivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Ropivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Fentanyl Citrate; Ropivacaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Glycopyrrolate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Glycopyrrolate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Heparin Sodium,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, InfusionTherapy",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Heparin Sodium,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, InfusionTherapy",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Heparin Sodium,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, InfusionTherapy",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Heparin Sodium,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, InfusionTherapy",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Heparin Sodium,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, InfusionTherapy",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Hydromorphone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Isoproterenol Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Isoproterenol Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ketamine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ketamine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ketamine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ketamine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ketamine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ketamine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Ketamine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Labetalol Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Lidocaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Lidocaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Lidocaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Lidocaine Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Lidocaine Hydrochloride Anhydrous,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Dental, Optical, Surgical, Dermatology, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Magnesium Sulfate Heptahydrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Nutraceuticals, Other",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Methadone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,"Surgical, PlasticSurgery, InfusionTherapy",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Methadone Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, PlasticSurgery, InfusionTherapy",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Midazolam Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Dental, Optical, Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Midazolam Hydrochloride,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Dental, Optical, Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",037559301,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Morphine Sulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,Surgical,NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Neostigmine Methylsulfate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Surgical, InfusionTherapy, Other",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
Norepinephrine Bitartrate,"injection, solution","SCA Pharmaceuticals, LLC",080545245,2020,2,"Optical, Surgical, PlasticSurgery",NA,Little Rock,AR,-92.2895948,34.7464809,2013-12-13T00:00:00Z,"NA",22,Compounding,11870000,Medium,"NA",103,2
